mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,user,status,filename
-301.8366394042969,159.01173400878906,-22.227392196655273,-4.234920501708984,-12.677477836608887,6.959957599639893,-10.201440811157227,-5.982544422149658,11.006524085998535,-3.104595184326172,4.483363628387451,-3.971181869506836,-3.1141228675842285,0.3129846453666687,0.369200736284256,0.3550396263599396,0.3019716739654541,0.41298773884773254,0.44827893376350403,0.3492298424243927,0.37671563029289246,0.4476872682571411,0.6365141272544861,0.5944299697875977,0.3453429043292999,14.05051612976214,14.138609242440513,17.407338488237386,18.652828009048996,17.72336335977423,17.99739673321367,26.352231783437006,0.043717447916666666,0.10871739685535431,2074.677431676687,2542.35302128095,3702.275390625,0,0,20251106_210813759.wav
-278.36004638671875,162.14356994628906,-42.45037841796875,-3.510225534439087,-17.12622833251953,-0.17925775051116943,-7.984802722930908,-7.612301349639893,6.358362674713135,-8.485699653625488,3.660989761352539,-3.4028031826019287,-5.16759729385376,0.40680524706840515,0.35613712668418884,0.3537181615829468,0.37705421447753906,0.3745085895061493,0.3925911486148834,0.43696504831314087,0.49832406640052795,0.628777801990509,0.6544596552848816,0.4241499900817871,0.3358760476112366,14.304947836993117,12.785871648445982,15.54762957755794,16.962353655395244,17.721538268829576,18.914769805106538,26.424884668800182,0.05570203993055556,0.10804984718561172,2127.8963425017696,2480.222204426937,3725.244140625,0,0,20251106_210818258.wav
-288.50927734375,160.94631958007812,-27.092967987060547,1.1154636144638062,-12.017276763916016,4.478481769561768,-7.101411819458008,-9.032937049865723,8.940027236938477,-2.690901041030884,7.928489685058594,-1.1438311338424683,-3.164804458618164,0.3805621266365051,0.41540369391441345,0.3717811107635498,0.42628711462020874,0.4552541971206665,0.490123450756073,0.4476729929447174,0.4106857180595398,0.466791033744812,0.5016170740127563,0.46914994716644287,0.3145511746406555,17.212100410301776,14.425695958894325,16.11544457142726,17.282459706073343,17.683820490406116,19.159591579887657,25.97050598874658,0.04227973090277778,0.11024786531925201,2028.019049568364,2614.5473642176844,3752.2802734375,0,0,20251106_210823062.wav
-308.46875,150.40008544921875,-34.31732940673828,-1.1958885192871094,-16.913917541503906,2.034722328186035,-8.96169376373291,-14.744828224182129,5.874269962310791,-7.643091201782227,3.2308590412139893,-1.900913953781128,-8.97807788848877,0.49736595153808594,0.5093756318092346,0.4317338764667511,0.43129584193229675,0.47445598244667053,0.4339989423751831,0.45096656680107117,0.4891875684261322,0.47393766045570374,0.5854001641273499,0.6404272317886353,0.5510479211807251,15.616369600827143,10.94176459123636,14.181538250288943,15.676093429596888,16.787699929911046,18.937612730676054,26.441053778294638,0.06320425180288461,0.07682937383651733,2429.1473304399624,2796.9307273869813,4522.800856370192,0,0,20251106_210832887.wav
-255.32847595214844,160.13624572753906,-46.97198486328125,-4.790019989013672,-16.411178588867188,3.517287254333496,-8.661235809326172,-6.238548278808594,9.291366577148438,-6.067492961883545,5.880340099334717,-0.10311757028102875,-2.2503318786621094,0.4198518693447113,0.4552505314350128,0.421269953250885,0.4199654459953308,0.48561161756515503,0.48688140511512756,0.4094076454639435,0.37639251351356506,0.3811039626598358,0.5771751999855042,0.6550778150558472,0.46799805760383606,15.172078632951873,12.644206110337576,14.763792899476671,15.773210868750798,16.38669993443692,19.23385197174561,26.978775068161397,0.059030086436170214,0.09919501096010208,2236.9661351348523,2532.1456339054416,4046.1804978390956,0,0,20251106_210837302.wav
-296.3158874511719,148.25253295898438,-39.57270050048828,0.6612899303436279,-21.328292846679688,2.908111333847046,-9.375092506408691,-10.358855247497559,9.3097505569458,-6.663125038146973,0.719327986240387,-1.5580722093582153,-4.056544780731201,0.38187241554260254,0.4196453392505646,0.39806050062179565,0.3513827323913574,0.44074180722236633,0.47504356503486633,0.4240736961364746,0.3482649326324463,0.36584413051605225,0.5801836252212524,0.7102096080780029,0.5543146133422852,15.161685476327813,13.695842383593286,15.211545370066675,17.46436776879887,16.94799941853028,18.3650690494623,27.983387444145873,0.05961186835106383,0.09187832474708557,2360.006860171018,2751.3625906942702,4680.951836768617,0,0,20251106_210846032.wav
-293.84112548828125,153.83673095703125,-29.598369598388672,-2.366530418395996,-23.3911190032959,-3.5054562091827393,-5.944796562194824,-9.341155052185059,5.893692970275879,-3.805260181427002,3.652337074279785,1.3323290348052979,-3.474438428878784,0.34882044792175293,0.34480470418930054,0.31089213490486145,0.33275526762008667,0.44700872898101807,0.47636494040489197,0.3403385877609253,0.36176130175590515,0.3600062131881714,0.6535131931304932,0.570669949054718,0.35319632291793823,15.187658185085592,13.979214948414894,16.094804760946207,18.08920093785294,17.727480665218298,18.241926662813817,26.940317503458935,0.05262044270833333,0.1215309277176857,2193.073015755163,2616.447041814978,3842.958984375,0,0,20251106_210852368.wav
-330.0853271484375,107.2522964477539,-20.10604476928711,14.501129150390625,-12.967132568359375,15.970803260803223,-5.698752403259277,-6.014282703399658,-7.785602569580078,-16.609525680541992,9.216388702392578,5.326718807220459,-2.206717014312744,0.3510194420814514,0.3447031080722809,0.3717419505119324,0.4630693793296814,0.48964163661003113,0.47608664631843567,0.5381274223327637,0.5848530530929565,0.6307969689369202,0.7264025807380676,0.5545563101768494,0.38830384612083435,14.366733505941568,11.362747899709248,13.989049645657051,15.528124988753909,17.861123880754175,16.999348014108907,27.13714809498015,0.08404457405821918,0.06721346080303192,3402.6231702005502,3737.5195104192,7512.433112157534,0,0,20251106_210940988.wav
-289.9123840332031,123.20341491699219,-22.168245315551758,17.461393356323242,-15.682729721069336,19.55805778503418,-5.943538665771484,-4.894644737243652,-5.679633140563965,-14.803359985351562,8.724421501159668,5.324978351593018,0.9466338157653809,0.3348885178565979,0.3698999881744385,0.42756083607673645,0.4906405508518219,0.5530180931091309,0.5641054511070251,0.6035948991775513,0.6311274766921997,0.605526328086853,0.45309555530548096,0.3970964550971985,0.3754956126213074,17.204943270612727,11.1365059113673,13.50991426367076,15.07436932507524,17.38934687777545,17.46273344624398,27.409150444484478,0.07630100723140495,0.06093043088912964,3217.24739883588,3600.2754640202465,6921.7680623708675,0,0,20251106_210948201.wav
-288.02606201171875,124.14705657958984,-22.992660522460938,20.840442657470703,-8.617416381835938,19.831863403320312,-0.08959803730249405,-2.25060772895813,-5.929811477661133,-10.744205474853516,6.939639091491699,2.4389851093292236,4.314813137054443,0.2222551852464676,0.2098872810602188,0.24014714360237122,0.39540353417396545,0.4747962951660156,0.5471987128257751,0.5834426879882812,0.6561397314071655,0.7872495055198669,0.6128300428390503,0.3549186885356903,0.2440333366394043,15.955309399560399,13.709441624449726,15.807837322111808,16.62066764856034,18.782145761649343,17.77457822077927,27.80635654863843,0.04682448814655173,0.08606544882059097,2708.3834874581594,3399.4678133966904,6249.579067887931,0,0,20251106_210957369.wav
-321.32562255859375,119.21089935302734,-19.828611373901367,7.645289421081543,-13.261171340942383,18.429031372070312,-7.43800163269043,-8.115904808044434,-6.745119571685791,-10.8309907913208,9.007402420043945,6.651495456695557,3.4605138301849365,0.23810048401355743,0.20479939877986908,0.18375419080257416,0.32189399003982544,0.4741346538066864,0.3982812464237213,0.5672595500946045,0.6104340553283691,0.6144939064979553,0.7386680841445923,0.4013391137123108,0.2791155278682709,16.0919190879833,13.829464955812721,16.060839817432345,16.830009094936585,18.216372032837977,17.966235007306224,27.041788822519255,0.07228576030927836,0.0745643749833107,3065.414247878576,3487.683162836367,6248.180774806701,0,0,20251106_211003083.wav
-303.4591979980469,121.66079711914062,-13.836939811706543,10.272525787353516,-11.888222694396973,19.70082664489746,-4.84932279586792,-8.948684692382812,-6.229182243347168,-11.340239524841309,9.197001457214355,8.28403091430664,5.359805107116699,0.2742863893508911,0.26570063829421997,0.28144240379333496,0.3052816092967987,0.4311921000480652,0.6929404139518738,0.5656640529632568,0.5420443415641785,0.5937687158584595,0.599743664264679,0.45435595512390137,0.31698641180992126,13.782007924813433,12.730674837744704,16.100620574374904,16.4392889095722,18.398096219931077,17.43572352241508,27.20638795213569,0.06276584201388889,0.09179862588644028,2902.863003895399,3534.4757298688755,6355.8837890625,0,0,20251106_211008374.wav
-286.3946838378906,122.23661041259766,-24.650684356689453,9.81541919708252,-14.568818092346191,18.62871742248535,-7.919248580932617,-10.235036849975586,-7.88041353225708,-13.450817108154297,14.546303749084473,3.0359315872192383,0.5346816182136536,0.2996598780155182,0.24117939174175262,0.25615352392196655,0.38833099603652954,0.479033887386322,0.48527956008911133,0.46719223260879517,0.472014844417572,0.6410951018333435,0.6507990956306458,0.5007662773132324,0.42347031831741333,16.6637627698179,12.218849143985821,14.884917224943694,16.604144816964713,18.94030984486613,16.626869987600834,28.788044158481636,0.07367332945478723,0.08239652216434479,3089.1623016583767,3504.326688418333,6731.874896110372,0,0,20251106_211017575.wav
-294.30072021484375,114.8121109008789,-19.818525314331055,11.940402030944824,-13.69734001159668,20.320281982421875,-3.2564735412597656,-8.399831771850586,-8.26478099822998,-10.926546096801758,6.483342170715332,3.7165801525115967,2.4702959060668945,0.33945685625076294,0.3037576675415039,0.28872913122177124,0.5197980999946594,0.6117721796035767,0.48290497064590454,0.5393773317337036,0.552768349647522,0.7020900845527649,0.6129624247550964,0.39507800340652466,0.3309863805770874,13.54761959380536,13.319219658811761,15.185673561025192,16.027475659393463,17.79304144137656,16.624256409593308,26.847797946411323,0.067071533203125,0.0847625657916069,3160.1080700206107,3647.996899009488,6950.379638671875,0,0,20251106_211030215.wav
-341.0654602050781,115.86713409423828,-18.31842041015625,9.189812660217285,-7.722986221313477,17.406543731689453,-8.129966735839844,-3.795226812362671,-0.7862255573272705,-11.799823760986328,8.340407371520996,8.092181205749512,2.271249771118164,0.2620939612388611,0.2879885137081146,0.2652965188026428,0.3043740689754486,0.3374905288219452,0.38554179668426514,0.4722166359424591,0.593576192855835,0.713660717010498,0.6644587516784668,0.3852497339248657,0.2626723051071167,13.865352825890657,11.330773221168045,13.86949296010269,17.864635369053172,16.863697346222175,17.569202463814555,26.680026266061436,0.07237119932432433,0.05221829190850258,3201.3764993768013,3642.8302873388984,7200.625527871622,0,0,20251106_211035676.wav
-257.02923583984375,134.7696533203125,-35.82350158691406,6.084115028381348,-22.192506790161133,22.24662971496582,-1.2218178510665894,-4.512244701385498,-4.887110233306885,-12.089801788330078,8.883907318115234,4.585775852203369,6.679908752441406,0.2474641650915146,0.28380879759788513,0.21408018469810486,0.22013059258460999,0.46175113320350647,0.5703662037849426,0.6060096025466919,0.6079264283180237,0.5816418528556824,0.5326241850852966,0.3751145005226135,0.3255404531955719,14.418565604588906,12.812437767665182,15.867632396957216,16.711629093536885,18.808810169969718,16.99683122139052,28.52733169003848,0.0633824359939759,0.10086563974618912,2728.5859617004685,3180.3572971487183,5740.284967996988,0,0,20251106_211041490.wav
-333.01910400390625,124.0259780883789,-16.595855712890625,10.351959228515625,-14.096323013305664,15.576977729797363,1.447331190109253,-7.45244836807251,-7.462006092071533,-7.57548713684082,8.174543380737305,2.2007994651794434,4.223247051239014,0.3170228898525238,0.33976465463638306,0.3289889991283417,0.38541731238365173,0.6690740585327148,0.63039231300354,0.3987264931201935,0.426898330450058,0.43782666325569153,0.523297905921936,0.487833708524704,0.38502511382102966,14.504467552541906,13.565003864415045,16.826915911115684,17.20973930174205,18.676431070789693,17.342842237557427,27.26907331411681,0.06092664930555555,0.08021311461925507,2732.591399061123,3303.238326943852,5756.7822265625,0,0,20251106_211047052.wav
-329.44415283203125,117.78068542480469,-20.60974884033203,7.7407073974609375,-18.674339294433594,15.535477638244629,-3.029228925704956,-0.16742491722106934,-3.659536838531494,-9.93220043182373,8.229043006896973,3.574540138244629,5.426865577697754,0.3389638364315033,0.3949418365955353,0.35664498805999756,0.4703235328197479,0.6996867656707764,0.5495748519897461,0.5414059162139893,0.530738353729248,0.5066583752632141,0.6114153265953064,0.4022776186466217,0.3157610595226288,13.761483181429453,12.867332534523916,15.876064067452036,16.431758928065232,17.978490690528847,17.46089103629422,26.7366967348031,0.0765095648364486,0.0798313096165657,3131.2150146722756,3547.260608954472,6710.108334550234,0,0,20251106_211052680.wav
-303.81396484375,120.71322631835938,-23.787372589111328,15.904687881469727,-21.016212463378906,22.154319763183594,1.5021579265594482,-3.376365900039673,-6.919491291046143,-9.579925537109375,9.263567924499512,-0.4859592616558075,4.426403522491455,0.3422161638736725,0.42706701159477234,0.3684858977794647,0.3552021384239197,0.5881948471069336,0.5928950905799866,0.4943956136703491,0.5916460752487183,0.6072217226028442,0.6888926029205322,0.5360912680625916,0.36824938654899597,14.656548610213672,13.157216644569356,15.609230069649405,15.83340437336517,19.169282087654338,17.455990560529838,28.37175689652336,0.0698383037860577,0.08155211806297302,3124.8255619978468,3566.691097488818,7030.5908203125,0,0,20251106_211058630.wav
-309.2751159667969,125.88435363769531,-26.707046508789062,11.6068696975708,-16.316307067871094,17.499223709106445,-3.150815963745117,-0.07751045376062393,-4.265980243682861,-13.083109855651855,7.804203510284424,5.816677570343018,2.457284927368164,0.33074912428855896,0.4208134412765503,0.2988569438457489,0.3319687843322754,0.5893515348434448,0.4682239294052124,0.44508907198905945,0.5220803022384644,0.6134092807769775,0.7128588557243347,0.4331938326358795,0.3391214907169342,14.093325050442168,12.999250536825803,16.040756730111518,16.787179586607323,18.39365231869911,18.130208219340794,26.829609320521588,0.06844295467342343,0.07651910930871964,3000.3581829410064,3443.143520086036,6323.777977195946,0,0,20251106_211104645.wav
-284.9861145019531,134.74313354492188,-28.693025588989258,12.056136131286621,-21.98130989074707,18.178205490112305,-3.3681931495666504,-4.249752521514893,-2.797741174697876,-13.660263061523438,3.056366443634033,5.87677001953125,3.399888277053833,0.3008192479610443,0.34714004397392273,0.3641059696674347,0.5743526816368103,0.5400341749191284,0.2977198362350464,0.37626394629478455,0.42820098996162415,0.5458705425262451,0.4865131378173828,0.23877336084842682,0.2359926998615265,14.907518368332651,13.540433594239529,16.157918722163394,16.936196499050176,18.716887760384278,17.371725948263602,27.89679359118319,0.06077223557692308,0.09000834822654724,2808.2216074668368,3261.344585668117,6165.535794771635,0,0,20251106_211110813.wav
-291.9932556152344,129.67587280273438,-23.294885635375977,9.023231506347656,-19.665573120117188,17.732200622558594,-1.0045483112335205,-2.444852590560913,-10.312633514404297,-9.916232109069824,9.119117736816406,5.489814281463623,0.8979138731956482,0.2389802783727646,0.3034250736236572,0.27385979890823364,0.3602260947227478,0.6650967597961426,0.5617111921310425,0.4679015874862671,0.5667417049407959,0.6014173030853271,0.6473892331123352,0.4041939079761505,0.29788124561309814,14.957432368219687,13.65235628928967,16.5315802245838,15.692397807134977,19.46055638028554,16.914784161972896,27.15088868272378,0.066875,0.08810999244451523,2858.0709780938614,3374.3888797917048,6121.8896484375,0,0,20251106_211117992.wav
-289.6519470214844,123.0210952758789,-26.119966506958008,15.38428020477295,-17.738876342773438,19.037437438964844,-0.6779782176017761,-9.429913520812988,-10.310563087463379,-7.978982448577881,10.857161521911621,6.288250923156738,7.762780666351318,0.20223672688007355,0.2391001284122467,0.30489543080329895,0.507239818572998,0.5866613984107971,0.5237815380096436,0.46722808480262756,0.4185977280139923,0.5267993807792664,0.4708613455295563,0.3568916320800781,0.2335529923439026,14.979368186083672,14.163168085870701,17.065901394579964,16.913632911157187,20.044392141156454,17.672617300585337,28.152028501022706,0.059892578125,0.09021249413490295,2918.571948221681,3392.8102256141246,6479.98681640625,0,0,20251106_211124312.wav
-292.8084716796875,128.9477081298828,-28.317081451416016,14.850759506225586,-28.56297492980957,23.81615447998047,-2.2436516284942627,-5.893567085266113,0.5351892113685608,-13.286787033081055,8.604082107543945,8.42228889465332,-1.037977933883667,0.37402084469795227,0.3556390702724457,0.35550591349601746,0.4899076223373413,0.4733089208602905,0.4488254189491272,0.49310943484306335,0.5480984449386597,0.7060927748680115,0.5738394260406494,0.4269453287124634,0.37902820110321045,14.49028936619924,12.71008162155842,13.873890882742211,15.76123369637343,18.035986979599567,16.783632450751917,30.2236206471508,0.10787898936170212,0.07165227830410004,3342.3835613376755,3426.703629546979,6451.943255485372,0,0,20251106_211130885.wav
-315.5925598144531,121.86827087402344,-11.075113296508789,10.553668975830078,-12.198722839355469,19.325183868408203,-4.472118854522705,-4.496827125549316,-1.1728432178497314,-11.620856285095215,8.0094633102417,8.815983772277832,5.902285099029541,0.4593435525894165,0.49977973103523254,0.5188999772071838,0.6762571334838867,0.5156018137931824,0.44819745421409607,0.4546722173690796,0.5116146802902222,0.7151374220848083,0.42670944333076477,0.3330744802951813,0.3667333126068115,16.157161633661246,12.78608622662677,15.345914075244126,17.155851630695334,18.807520460510556,17.175924728685672,27.448932091068937,0.051477310505319146,0.08330889046192169,2778.1424906556,3473.802654560909,6037.085480385638,0,0,20251106_211229684.wav
-308.84912109375,131.76715087890625,-21.583459854125977,8.366646766662598,-16.905359268188477,21.373676300048828,-4.282353401184082,-8.33077335357666,-3.4167773723602295,-14.908864974975586,5.676623821258545,8.749001502990723,3.9073426723480225,0.1814548522233963,0.22188358008861542,0.23526300489902496,0.3469087481498718,0.7083849310874939,0.569450855255127,0.4793855547904968,0.5503947734832764,0.47475019097328186,0.5157540440559387,0.3337448835372925,0.2453962117433548,13.956961073458368,12.721517432446053,17.210570327406792,17.648648576536793,19.621044807893142,18.03967282342329,27.470435849219527,0.056166033878504676,0.08697780966758728,2711.6083527220003,3260.7010742224575,5763.653621495327,0,0,20251106_211236442.wav
-289.77410888671875,136.486328125,-29.00062370300293,12.66403865814209,-21.127418518066406,17.616374969482422,-3.117281198501587,-2.980741262435913,-5.340188026428223,-11.93376636505127,9.422445297241211,1.6711732149124146,6.014246463775635,0.28308582305908203,0.2616952359676361,0.3171544671058655,0.560211718082428,0.6296852827072144,0.5293513536453247,0.548151969909668,0.5062482953071594,0.5207193493843079,0.3995558023452759,0.2798629701137543,0.259079247713089,13.635445014025443,14.028538045592981,17.177146945932275,16.894657144799822,18.556046076229908,17.38878437862001,27.337200272876427,0.06215769974226804,0.09799879789352417,2788.8963125368446,3321.413738047976,5929.844555412371,0,0,20251106_211243570.wav
-321.11328125,118.310546875,-24.209556579589844,17.58819580078125,-15.454021453857422,22.00090980529785,0.23906390368938446,-4.720950126647949,-6.941420555114746,-9.935735702514648,10.278483390808105,1.1093071699142456,3.094740390777588,0.27449509501457214,0.2973082959651947,0.32578590512275696,0.3147604763507843,0.4442540109157562,0.6915023326873779,0.5011378526687622,0.5562402009963989,0.6068074703216553,0.5668607950210571,0.5499637126922607,0.3296479880809784,14.101463682085036,13.197150126781036,16.034826862125442,16.041340608227877,19.177114767590044,17.683409988809647,28.77971924267188,0.07046440972222222,0.07917595654726028,3148.7529085296405,3569.7959984099048,7314.58984375,0,0,20251106_211250227.wav
-333.8165283203125,123.04115295410156,-24.098907470703125,21.087779998779297,-10.259210586547852,17.05345916748047,-2.6732289791107178,-0.09899961948394775,-3.3523600101470947,-9.703776359558105,11.995965957641602,4.4123735427856445,2.126077651977539,0.48920175433158875,0.42177897691726685,0.4427112936973572,0.607558012008667,0.5446574091911316,0.48337846994400024,0.5750845074653625,0.6979634761810303,0.7341768741607666,0.5560101270675659,0.5165039300918579,0.5326637625694275,16.752312157309184,11.215779037180312,13.288766640132593,15.165581862252727,17.224301174307655,17.04168615490056,26.312054755386857,0.07286834716796875,0.05588401108980179,3221.70316419444,3654.2531914913816,7137.583923339844,0,0,20251106_211350850.wav
